id;jumlah_barang_dipesan;jumlah_barang_keluar;batch;tgl_expired;keterangan;harga_jual;status_barang_keluar;jual_id;barang_id;created_at;updated_at
239;1;1;2509281;2027-09-26;NULL;15318.4;LENGKAP;43;1182;NULL;NULL
267;120;120;L242K08;2026-11-04;NULL;5276;LENGKAP;51;151;NULL;NULL
268;20;20;5EB0277;2027-02-28;NULL;33700;LENGKAP;52;114;NULL;NULL
269;10;10;CX5A042;2027-04-30;NULL;278200;LENGKAP;52;106;NULL;NULL
271;21;21;LCH62354;2030-07-01;NULL;5222;LENGKAP;53;1227;NULL;NULL
273;50;50;LCK81854;2030-09-01;NULL;4875;LENGKAP;53;1229;NULL;NULL
274;1;1;5984201;2027-02-28;NULL;528000;LENGKAP;53;81;NULL;NULL
275;6;6;FX5A198;2030-07-31;NULL;211213;LENGKAP;53;949;NULL;NULL
277;3;3;4350463;2027-01-31;NULL;67390;LENGKAP;53;764;NULL;NULL
279;10;10;F252I26;2027-10-17;NULL;8804;LENGKAP;53;153;NULL;NULL
280;1;1;820825002;2027-02-28;NULL;154375;LENGKAP;53;1011;NULL;NULL
281;1;1;840825007;2028-02-28;NULL;101250;LENGKAP;53;1010;NULL;NULL
282;10;10;5085061;2030-07-31;NULL;49145;LENGKAP;53;221;NULL;NULL
284;1;1;A2503;2027-12-31;NULL;77912;LENGKAP;53;1133;NULL;NULL
287;6;6;I26504;2028-09-10;NULL;5700;LENGKAP;53;11;NULL;NULL
288;6;6;I26508;2028-09-11;NULL;16000;LENGKAP;53;18;NULL;NULL
289;6;6;J36402;2027-10-16;NULL;11476;LENGKAP;53;3;NULL;NULL
291;12;12;51896298G1;2027-07-07;NULL;13618;LENGKAP;54;495;NULL;NULL
292;15;15;STMXGE52632;2027-04-30;NULL;78334;LENGKAP;54;640;NULL;NULL
293;12;12;SCG40554;2029-06-01;NULL;6000;LENGKAP;56;43;NULL;NULL
294;10;10;2535070;2027-05-31;NULL;10077;LENGKAP;56;1151;NULL;NULL
295;2;2;FX5A262;2027-07-31;NULL;72437;LENGKAP;56;1197;NULL;NULL
296;3;3;D40650;2026-07-16;NULL;21000;LENGKAP;56;348;NULL;NULL
304;5;5;2508229;2027-08-22;NULL;21500;LENGKAP;56;544;NULL;NULL
308;200;200;SCG40554;2029-06-01;NULL;7000;LENGKAP;57;43;NULL;NULL
309;20;20;SCK66354;2027-09-01;NULL;11988;LENGKAP;57;55;NULL;NULL
324;20;20;PIG39454;2029-06-01;NULL;30000;LENGKAP;60;44;NULL;NULL
326;2;2;PIJ98154;2027-08-01;NULL;328800;LENGKAP;61;54;NULL;NULL
331;96;96;1606502;2027-06-30;NULL;9385;LENGKAP;62;574;NULL;NULL
333;5;5;LCL90854;2028-10-01;NULL;3330;LENGKAP;64;1228;NULL;NULL
336;1;1;9501020;2030-01-31;NULL;22314;LENGKAP;64;616;NULL;NULL
337;1;1;52563;2027-04-30;NULL;27750;LENGKAP;64;524;NULL;NULL
339;3;3;2508180;2027-08-19;NULL;7800;LENGKAP;64;969;NULL;NULL
341;4;4;LCH62854;2030-07-01;NULL;5222;LENGKAP;53;1227;NULL;NULL
342;3;3;2506003;2027-06-01;NULL;10550;LENGKAP;64;542;NULL;NULL
343;2;2;53599;2028-08-30;NULL;59400;LENGKAP;64;520;NULL;NULL
351;100;100;G91E55A;2027-05-22;NULL;43906;LENGKAP;66;1101;NULL;NULL
352;100;100;A97D55B;2027-04-28;NULL;48223;LENGKAP;66;808;NULL;NULL
353;100;100;SCG40554;2029-06-01;NULL;7000;LENGKAP;66;43;NULL;NULL
354;10;10;2507002;2028-07-31;NULL;7400;LENGKAP;67;963;NULL;NULL
356;4;4;2508229;2027-08-22;NULL;21500;LENGKAP;68;544;NULL;NULL
358;3;3;2508-02-331;2027-08-31;NULL;17595;LENGKAP;68;372;NULL;NULL
359;6;6;2507002;2028-07-31;NULL;7400;LENGKAP;68;963;NULL;NULL
360;50;50;LCL90854;2028-10-01;NULL;3330;LENGKAP;68;1228;NULL;NULL
361;12;12;5690316T;2028-08-30;NULL;8500;LENGKAP;68;596;NULL;NULL
364;2;2;5085061;2030-07-31;NULL;49145;LENGKAP;68;221;NULL;NULL
365;3;3;J10507;2029-10-08;NULL;14400;LENGKAP;68;4;NULL;NULL
366;6;6;5060C56703;2027-02-28;NULL;9568;LENGKAP;68;1246;NULL;NULL
367;3;3;T.35250005;2027-07-31;NULL;10499;LENGKAP;68;174;NULL;NULL
369;12;12;5690316T;2028-08-30;NULL;8500;LENGKAP;69;596;NULL;NULL
370;2;2;A0505501;2029-05-31;NULL;31395;LENGKAP;69;577;NULL;NULL
371;2;2;KPC05054;2028-02-01;NULL;115000;LENGKAP;69;791;NULL;NULL
377;2;2;05407502B;2029-07-31;NULL;45732;LENGKAP;69;590;NULL;NULL
378;2;2;11706502;2028-06-30;NULL;66105;LENGKAP;69;569;NULL;NULL
380;2;2;30735;2028-02-28;NULL;59225;LENGKAP;69;1051;NULL;NULL
381;2;2;TSDXF5006;2030-06-30;NULL;37000;LENGKAP;69;532;NULL;NULL
383;12;12;S.3760028;2027-10-30;NULL;13500;LENGKAP;69;1223;NULL;NULL
384;3;3;F1460421;2028-02-10;NULL;70000;LENGKAP;69;159;NULL;NULL
385;3;3;F3060124;2027-09-01;NULL;135000;LENGKAP;69;892;NULL;NULL
388;6;6;UD00L;2027-09-01;NULL;22000;LENGKAP;70;235;NULL;NULL
389;2;2;5A04;2028-09-30;NULL;69612;LENGKAP;70;227;NULL;NULL
391;2;2;5408;2028-03-30;NULL;99108;LENGKAP;70;228;NULL;NULL
392;5;5;27502510;2027-10-30;NULL;25000;LENGKAP;70;1270;NULL;NULL
393;1;1;2410-01-174;2026-10-31;NULL;13912;LENGKAP;70;361;NULL;NULL
394;3;3;KI03102;2028-04-30;NULL;31255;LENGKAP;70;318;NULL;NULL
395;6;6;51010;2029-10-30;NULL;8000;LENGKAP;70;259;NULL;NULL
396;12;12;I25A11;2028-10-30;NULL;8800;LENGKAP;71;1121;NULL;NULL
399;12;12;J25A06;2027-10-30;NULL;9637;LENGKAP;71;1122;NULL;NULL
400;12;12;J25A10;2027-10-30;NULL;17725;LENGKAP;71;305;NULL;NULL
401;12;12;A25A02;2027-01-30;NULL;11037;LENGKAP;71;1123;NULL;NULL
404;6;6;I26504;2028-09-10;NULL;5700;LENGKAP;75;11;NULL;NULL
405;6;6;I26508;2028-09-11;NULL;16000;LENGKAP;75;18;NULL;NULL
409;5;5;2509-01-176;2027-09-30;NULL;35247;LENGKAP;76;387;NULL;NULL
410;9;9;T 06105 BE;2027-06-01;NULL;15625;LENGKAP;76;1070;NULL;NULL
411;3;3;PIH74654;2027-07-01;NULL;250000;LENGKAP;76;72;NULL;NULL
412;10;10;05407502B;2029-07-31;NULL;45732;LENGKAP;76;590;NULL;NULL
415;3;3;F25120;2028-06-30;NULL;43073;LENGKAP;76;1210;NULL;NULL
418;10;10;70195;2030-06-09;NULL;9960;LENGKAP;76;1050;NULL;NULL
420;1;1;9501020;2030-01-31;NULL;22314;LENGKAP;76;616;NULL;NULL
424;1;1;A0411DC;2028-04-30;NULL;60000;LENGKAP;78;788;NULL;NULL
426;3;3;FB25001;2028-05-30;NULL;27000;LENGKAP;78;734;NULL;NULL
427;12;12;SCG40554;2029-06-01;NULL;6000;LENGKAP;76;43;NULL;NULL
443;30;30;J25A10;2027-10-30;NULL;17725;LENGKAP;82;305;NULL;NULL
447;30;30;LCL90854;2028-10-01;NULL;3330;LENGKAP;83;1228;NULL;NULL
449;6;6;F1460421;2028-02-10;NULL;70000;LENGKAP;83;159;NULL;NULL
451;20;20;KTNTPK52714;2030-04-30;NULL;16664;LENGKAP;83;1180;NULL;NULL
453;43;43;S1460066;2027-09-01;NULL;10000;LENGKAP;83;167;NULL;NULL
454;10;10;O1660030;2027-03-30;NULL;11600;LENGKAP;83;163;NULL;NULL
455;24;24;O1860035;2029-08-01;NULL;4023;LENGKAP;83;720;NULL;NULL
456;20;20;2509-01-176;2027-09-30;NULL;35247;LENGKAP;83;387;NULL;NULL
457;1;1;2561021;2027-05-31;NULL;16660;LENGKAP;83;1221;NULL;NULL
458;19;19;256128;2027-06-30;NULL;16660;LENGKAP;83;1221;NULL;NULL
459;10;10;2549031;2029-07-31;NULL;14736;LENGKAP;83;1181;NULL;NULL
460;13;13;2409158;2026-09-10;NULL;20000;LENGKAP;83;547;NULL;NULL
463;100;100;2508229;2027-08-22;NULL;21500;LENGKAP;83;544;NULL;NULL
465;6;6;2508-01-172;2027-08-31;NULL;34824;LENGKAP;83;374;NULL;NULL
466;6;6;D5F837K;2028-06-30;NULL;27400;LENGKAP;83;1012;NULL;NULL
467;2;2;L0679424;2028-07-14;NULL;133074;LENGKAP;83;626;NULL;NULL
468;20;20;D46501;2028-04-23;NULL;7747;LENGKAP;83;6;NULL;NULL
469;12;12;KCMYCD51451;2027-02-28;NULL;18000;LENGKAP;83;1244;NULL;NULL
470;10;10;KLPRGN44080;2026-08-31;NULL;12054;LENGKAP;83;642;NULL;NULL
471;1;1;KTPROF45414;2026-09-30;NULL;35000;LENGKAP;83;1068;NULL;NULL
472;15;15;KTPROF51472;2027-01-31;NULL;35000;LENGKAP;83;1068;NULL;NULL
473;4;4;KTPROF52525;2027-04-30;NULL;35000;LENGKAP;83;1068;NULL;NULL
474;20;20;F252I26;2027-10-17;NULL;8804;LENGKAP;83;153;NULL;NULL
475;20;20;E36509;2028-05-21;NULL;5300;LENGKAP;83;12;NULL;NULL
476;40;40;IR1062;2028-09-30;NULL;22500;LENGKAP;83;1233;NULL;NULL
485;10;10;2535070;2027-05-31;NULL;10077;LENGKAP;86;1151;NULL;NULL
487;1;1;25071771;2027-05-04;NULL;117583;LENGKAP;86;1136;NULL;NULL
488;10;10;M41250501;2030-04-01;NULL;19350;LENGKAP;86;144;NULL;NULL
489;2;2;M02240601;2029-05-01;NULL;38586;LENGKAP;86;149;NULL;NULL
490;5;5;56F7017;2029-05-31;NULL;75000;LENGKAP;86;246;NULL;NULL
491;5;5;14P0061;2028-01-27;NULL;15336;LENGKAP;86;1110;NULL;NULL
493;5;5;2507127;2027-07-30;NULL;64366;LENGKAP;86;1242;NULL;NULL
494;10;10;24101;2029-10-30;NULL;23957;LENGKAP;86;538;NULL;NULL
495;10;10;24081;2029-08-30;NULL;31056;LENGKAP;86;537;NULL;NULL
496;10;10;24052;2029-05-30;NULL;71761;LENGKAP;86;1114;NULL;NULL
497;10;10;24G04573;2027-07-05;NULL;30000;LENGKAP;86;554;NULL;NULL
499;10;10;25E03090;2028-05-28;NULL;18000;LENGKAP;86;553;NULL;NULL
502;0;0;A41058;2026-07-31;NULL;19498;LENGKAP;87;611;NULL;NULL
503;6;6;11806EE;2028-05-30;NULL;20115;LENGKAP;87;509;NULL;NULL
504;6;6;5085061;2030-07-31;NULL;49145;LENGKAP;87;221;NULL;NULL
505;3;3;2508-07-144;2027-08-28;NULL;13656;LENGKAP;87;377;NULL;NULL
508;0;0;D40650;2026-07-16;NULL;21000;LENGKAP;87;348;NULL;NULL
510;12;12;K253H19;2027-08-09;NULL;3061;LENGKAP;87;150;NULL;NULL
512;6;6;05407502B;2029-07-31;NULL;45732;LENGKAP;87;590;NULL;NULL
513;6;6;13104506;2027-04-30;NULL;7697;LENGKAP;89;571;NULL;NULL
514;6;6;11706502;2028-06-30;NULL;66105;LENGKAP;89;569;NULL;NULL
515;6;6;14111401;2027-11-30;NULL;9385;LENGKAP;89;584;NULL;NULL
516;3;3;I0706501;2027-07-31;NULL;6103;LENGKAP;89;578;NULL;NULL
517;20;20;450801;2029-07-31;NULL;8804;LENGKAP;89;686;NULL;NULL
518;2;2;F25120;2028-06-30;NULL;43073;LENGKAP;89;1210;NULL;NULL
520;2;2;5EH1626;2028-08-31;NULL;25950;LENGKAP;89;950;NULL;NULL
521;3;3;56H4115;2028-07-31;NULL;13622;LENGKAP;89;869;NULL;NULL
523;2;2;840825007;2028-02-28;NULL;101250;LENGKAP;89;1010;NULL;NULL
524;3;3;UF00J;2027-10-30;NULL;12000;LENGKAP;89;234;NULL;NULL
525;2;2;K1407;2027-10-31;NULL;21250;LENGKAP;89;1088;NULL;NULL
527;3;3;2509-03-177;2028-08-30;NULL;21678;LENGKAP;90;371;NULL;NULL
529;2;2;2410-01-174;2026-10-31;NULL;13912;LENGKAP;90;361;NULL;NULL
531;3;3;2506-01-52;2027-06-30;NULL;65812;LENGKAP;90;394;NULL;NULL
532;3;3;9501020;2030-01-31;NULL;22314;LENGKAP;90;616;NULL;NULL
534;3;3;T 07025 BE;2028-07-01;NULL;11812;LENGKAP;90;1148;NULL;NULL
535;3;3;T 09157 BE;2028-10-01;NULL;13500;LENGKAP;90;1147;NULL;NULL
536;3;3;30735;2028-02-28;NULL;59225;LENGKAP;90;1051;NULL;NULL
537;6;6;2508229;2027-08-22;NULL;21500;LENGKAP;90;544;NULL;NULL
540;10;10;25E03451;2028-05-28;NULL;18000;LENGKAP;86;555;NULL;NULL
541;10;10;25C01963;2028-03-28;NULL;30000;LENGKAP;86;727;NULL;NULL
543;3;3;2509-01-176;2027-09-30;NULL;35247;LENGKAP;87;387;NULL;NULL
546;3;3;5EB0277;2027-02-28;NULL;33700;LENGKAP;91;114;NULL;NULL
547;3;3;B4G116;2027-07-31;NULL;63894;LENGKAP;91;1006;NULL;NULL
551;12;12;78210;2028-06-30;NULL;11350;LENGKAP;92;1209;NULL;NULL
553;3;3;1508059;2027-08-30;NULL;10000;LENGKAP;92;493;NULL;NULL
559;6;6;B5A036;2028-01-31;NULL;18768;LENGKAP;91;1296;NULL;NULL
561;10;10;PIH74654;2027-07-01;NULL;260000;LENGKAP;93;72;NULL;NULL
563;50;50;PIG39454;2029-06-01;NULL;40500;LENGKAP;93;44;NULL;NULL
588;76;76;O1860036;2029-09-10;NULL;4023;LENGKAP;83;720;NULL;NULL
619;6;6;5690316T;2028-08-30;NULL;8500;LENGKAP;100;596;NULL;NULL
621;20;20;F252I26;2027-10-17;NULL;8804;LENGKAP;100;153;NULL;NULL
622;3;3;FB25001;2028-05-30;NULL;27000;LENGKAP;100;734;NULL;NULL
624;20;20;F252I26;2027-10-17;NULL;8804;LENGKAP;101;153;NULL;NULL
626;2;2;27502510;2027-10-30;NULL;25000;LENGKAP;103;1270;NULL;NULL
629;1;1;A41058;2026-07-31;NULL;19498;LENGKAP;104;611;NULL;NULL
631;2;2;PIF13554;2030-05-01;NULL;454454;LENGKAP;106;57;NULL;NULL
634;5;5;70195;2030-06-09;NULL;9960;LENGKAP;108;1050;NULL;NULL
635;3;3;9501020;2030-01-31;NULL;22314;LENGKAP;108;616;NULL;NULL
636;3;3;04524H01G;2027-07-31;NULL;76895;LENGKAP;108;904;NULL;NULL
637;6;6;05407502B;2029-07-31;NULL;45732;LENGKAP;108;590;NULL;NULL
639;2;2;F25120;2028-06-30;NULL;43073;LENGKAP;108;1210;NULL;NULL
640;5;5;56C4250;2028-03-30;NULL;22477;LENGKAP;109;134;NULL;NULL
641;5;5;55J4434;2027-09-30;NULL;10669;LENGKAP;109;1207;NULL;NULL
642;1;1;55I0922;2027-09-30;NULL;25974;LENGKAP;109;425;NULL;NULL
644;3;3;08125F13B;2027-05-30;NULL;318584;LENGKAP;109;1196;NULL;NULL
646;3;3;86172028;2027-07-01;NULL;43125;LENGKAP;109;483;NULL;NULL
648;12;12;O1860036;2029-09-10;NULL;4023;LENGKAP;109;720;NULL;NULL
649;1;1;5085061;2030-07-31;NULL;49145;LENGKAP;110;221;NULL;NULL
650;1;1;KTPRGR44592;2027-08-31;NULL;25842;LENGKAP;110;643;NULL;NULL
651;2;2;2549031;2029-07-31;NULL;14736;LENGKAP;110;1181;NULL;NULL
652;2;2;14P0221;2028-04-26;NULL;15336;LENGKAP;110;1110;NULL;NULL
653;1;1;24010048;2026-12-31;NULL;20801;LENGKAP;110;82;NULL;NULL
654;2;2;KTNTPK52714;2030-04-30;NULL;16664;LENGKAP;110;1180;NULL;NULL
657;1;1;PIH74654;2027-07-01;NULL;260000;LENGKAP;111;72;NULL;NULL
660;12;12;I25A11;2028-10-30;NULL;8800;LENGKAP;112;1121;NULL;NULL
662;12;12;J25A10;2027-10-30;NULL;17725;LENGKAP;112;305;NULL;NULL
665;6;6;56E4302;2027-04-30;NULL;146625;LENGKAP;113;122;NULL;NULL
667;12;12;25E03090;2028-05-28;NULL;18000;LENGKAP;113;553;NULL;NULL
673;2;2;PSK20453;2028-09-01;NULL;82450;LENGKAP;113;41;NULL;NULL
674;6;6;C004N028;2029-10-31;NULL;94500;LENGKAP;113;258;NULL;NULL
675;4;4;LL8W;2027-02-28;NULL;173897;LENGKAP;113;1145;NULL;NULL
677;5;5;D0660081;2027-04-01;NULL;12305;LENGKAP;113;161;NULL;NULL
678;10;10;2507-03-346;2027-07-31;NULL;48840;LENGKAP;113;370;NULL;NULL
680;20;20;52563;2027-04-30;NULL;27750;LENGKAP;113;524;NULL;NULL
681;60;60;70195;2030-06-09;NULL;9960;LENGKAP;113;1050;NULL;NULL
687;100;100;450801;2029-07-31;NULL;8804;LENGKAP;113;686;NULL;NULL
688;3;3;F3060124;2027-09-01;NULL;135000;LENGKAP;113;892;NULL;NULL
689;3;3;F1460421;2028-02-10;NULL;70000;LENGKAP;113;159;NULL;NULL
690;12;12;A3110;2028-06-30;NULL;72358;LENGKAP;113;229;NULL;NULL
691;30;30;KPC05054;2028-02-01;NULL;115000;LENGKAP;113;791;NULL;NULL
692;33;33;KCMYCD51451;2027-02-28;NULL;18000;LENGKAP;113;1244;NULL;NULL
693;17;17;KCMYCD52457;2027-03-31;NULL;18000;LENGKAP;113;1244;NULL;NULL
694;10;10;2509-01-176;2027-09-30;NULL;35247;LENGKAP;113;387;NULL;NULL
696;50;50;KTNTPK52714;2030-04-30;NULL;16664;LENGKAP;113;1180;NULL;NULL
697;3;3;54977;2028-10-30;NULL;49549;LENGKAP;114;513;NULL;NULL
698;100;100;5085061;2030-07-31;NULL;49145;LENGKAP;114;221;NULL;NULL
699;60;60;86172028;2027-07-01;NULL;43125;LENGKAP;114;483;NULL;NULL
701;2;2;25054502;2028-04-12;NULL;65918;LENGKAP;115;107;NULL;NULL
703;6;6;55J4434;2027-09-30;NULL;12976;LENGKAP;116;1207;NULL;NULL
705;2;2;T 09157 BE;2028-10-01;NULL;14960;LENGKAP;116;1147;NULL;NULL
706;25;25;G252J37;2028-10-22;NULL;11350;LENGKAP;117;152;NULL;NULL
707;4;4;D50162;2027-03-20;NULL;50000;LENGKAP;117;672;NULL;NULL
708;1;1;PID93354;2030-03-01;NULL;202500;LENGKAP;117;60;NULL;NULL
710;1;1;PIH74654;2027-07-01;NULL;260000;LENGKAP;117;72;NULL;NULL
711;120;120;70195;2030-06-09;NULL;9960;LENGKAP;118;1050;NULL;NULL
712;4;4;SCK66354;2027-09-01;NULL;11100;LENGKAP;113;55;NULL;NULL
716;1;1;1EA157;2028-01-30;NULL;225000;LENGKAP;120;1127;NULL;NULL
717;3;3;T 07025 BE;2028-07-01;NULL;11812;LENGKAP;120;1148;NULL;NULL
718;1;1;30902;2028-07-01;NULL;99893;LENGKAP;120;314;NULL;NULL
719;1;1;31362;2028-08-01;NULL;157850;LENGKAP;120;316;NULL;NULL
720;6;6;25E03451;2028-05-28;NULL;18000;LENGKAP;120;555;NULL;NULL
721;6;6;25C01963;2028-03-28;NULL;30000;LENGKAP;120;727;NULL;NULL
734;100;100;86172028;2027-07-01;NULL;46875;LENGKAP;124;483;NULL;NULL
749;2;2;F1460421;2028-02-10;NULL;70000;LENGKAP;127;159;NULL;NULL
750;3;3;F1460484;2028-04-01;NULL;70000;LENGKAP;127;159;NULL;NULL
751;5;5;F3060124;2027-09-01;NULL;135000;LENGKAP;127;892;NULL;NULL
753;2;2;S.3760028;2027-10-30;NULL;13500;LENGKAP;127;1223;NULL;NULL
754;2;2;H128H004;2027-09-01;NULL;114750;LENGKAP;127;620;NULL;NULL
755;2;2;2508-07-144;2027-08-28;NULL;13656;LENGKAP;127;377;NULL;NULL
756;2;2;KPE19954;2027-04-01;NULL;109890;LENGKAP;127;46;NULL;NULL
757;5;5;KLPRGN44080;2026-08-31;NULL;12054;LENGKAP;127;642;NULL;NULL
758;3;3;KTPRGR44592;2027-08-31;NULL;25842;LENGKAP;127;643;NULL;NULL
759;5;5;52866;2028-05-30;NULL;16500;LENGKAP;127;857;NULL;NULL
760;7;7;14P0221;2028-04-26;NULL;15336;LENGKAP;127;1110;NULL;NULL
762;3;3;A06HA081;2028-04-30;NULL;115000;LENGKAP;129;355;NULL;NULL
766;6;6;06102588AR;2030-09-30;NULL;2442;LENGKAP;131;449;NULL;NULL
767;8;8;02092588AR;2030-08-30;NULL;5000;LENGKAP;131;442;NULL;NULL
768;40;40;1A1A5I108;2029-03-30;NULL;7949;LENGKAP;131;810;NULL;NULL
771;1;1;PSD38754;2027-03-01;NULL;26973;LENGKAP;132;59;NULL;NULL
772;4;4;PSH77854;2027-07-01;NULL;26973;LENGKAP;132;59;NULL;NULL
773;1;1;PIJ98154;2027-08-01;NULL;328800;LENGKAP;132;54;NULL;NULL
774;300;300;B92E55B;2027-05-23;NULL;14303;LENGKAP;134;451;NULL;NULL
775;1;1;PID80854;2027-03-01;NULL;222345;LENGKAP;134;75;NULL;NULL
776;10;10;2508229;2027-08-22;NULL;27323;LENGKAP;134;544;NULL;NULL
798;5;5;F25120;2028-06-30;NULL;43073;LENGKAP;138;1210;NULL;NULL
800;24;24;1A1A5I108;2029-03-30;NULL;7949;LENGKAP;138;810;NULL;NULL
807;6;6;25HA043;2029-08-31;NULL;62400;LENGKAP;140;95;NULL;NULL
808;3;3;A06HA081;2028-04-30;NULL;115000;LENGKAP;140;355;NULL;NULL
809;2;2;B4G116;2027-07-31;NULL;63894;LENGKAP;140;1006;NULL;NULL
810;10;10;I26504;2028-09-10;NULL;5700;LENGKAP;141;11;NULL;NULL
811;10;10;E36509;2028-05-21;NULL;5300;LENGKAP;141;12;NULL;NULL
812;12;12;B26506;2028-02-13;NULL;5400;LENGKAP;141;14;NULL;NULL
813;6;6;D46501;2028-04-23;NULL;7747;LENGKAP;141;6;NULL;NULL
815;20;20;1A1A5I108;2029-03-30;NULL;7949;LENGKAP;141;810;NULL;NULL
817;4;4;LCH62854;2030-07-01;NULL;5222;LENGKAP;141;1227;NULL;NULL
818;21;21;LCH62854;2030-07-01;NULL;5222;LENGKAP;141;1227;NULL;NULL
819;2;2;2507-04-149;2027-07-25;NULL;14636;LENGKAP;141;1281;NULL;NULL
820;6;6;2509-01-176;2027-09-30;NULL;35247;LENGKAP;141;387;NULL;NULL
821;4;4;2508-09-146;2028-08-31;NULL;16500;LENGKAP;141;362;NULL;NULL
823;6;6;2508-02-331;2027-08-31;NULL;17595;LENGKAP;141;372;NULL;NULL
824;6;6;2508-07-144;2027-08-28;NULL;13656;LENGKAP;141;377;NULL;NULL
825;2;2;2508-02-269;2027-08-31;NULL;24000;LENGKAP;141;1129;NULL;NULL
826;2;2;A0411DC;2028-04-30;NULL;60000;LENGKAP;141;788;NULL;NULL
827;6;6;T 07025 BE;2028-07-01;NULL;11812;LENGKAP;141;1148;NULL;NULL
828;6;6;T 09157 BE;2028-10-01;NULL;13500;LENGKAP;141;1147;NULL;NULL
830;6;6;2509-03-177;2028-08-30;NULL;21678;LENGKAP;141;371;NULL;NULL
834;6;6;5085061;2030-07-31;NULL;49145;LENGKAP;142;221;NULL;NULL
838;20;20;2508229;2027-08-22;NULL;21500;LENGKAP;142;544;NULL;NULL
839;3;3;2508180;2027-08-19;NULL;7800;LENGKAP;142;969;NULL;NULL
840;10;10;2508273;2027-08-27;NULL;11624;LENGKAP;142;1297;NULL;NULL
841;20;20;S2360201;2027-07-01;NULL;5550;LENGKAP;142;169;NULL;NULL
842;1;1;FX5A198;2030-07-31;NULL;211213;LENGKAP;142;949;NULL;NULL
843;10;10;SCK66354;2027-09-01;NULL;11100;LENGKAP;142;55;NULL;NULL
845;1;1;KPE19954;2027-04-01;NULL;109890;LENGKAP;142;46;NULL;NULL
846;10;10;05407502B;2029-07-31;NULL;45732;LENGKAP;142;590;NULL;NULL
848;2;2;TSDXF5006;2030-06-30;NULL;37000;LENGKAP;142;532;NULL;NULL
852;50;50;LCK81854;2030-09-01;NULL;4875;LENGKAP;142;1229;NULL;NULL
853;15;15;O1560021;2027-04-01;NULL;11655;LENGKAP;142;941;NULL;NULL
855;1;1;KTNLGG46117;2026-12-31;NULL;110000;LENGKAP;142;260;NULL;NULL
856;4;4;J30514;2029-10-25;NULL;11887;LENGKAP;142;9;NULL;NULL
857;4;4;2509073;2027-09-30;NULL;64366;LENGKAP;142;1242;NULL;NULL
860;10;10;S2960055;2027-05-01;NULL;5850;LENGKAP;142;843;NULL;NULL
862;6;6;D0660081;2027-04-01;NULL;12305;LENGKAP;142;161;NULL;NULL
867;372;372;L242K08;2026-11-04;NULL;5276;LENGKAP;145;151;NULL;NULL
869;1;1;5085061;2030-07-31;NULL;49145;LENGKAP;146;221;NULL;NULL
871;1;1;1405337;2027-05-01;NULL;48100;LENGKAP;146;827;NULL;NULL
873;4;4;70195;2030-06-09;NULL;9960;LENGKAP;146;1050;NULL;NULL
882;3;3;GX5A084;2027-07-31;NULL;70000;LENGKAP;149;103;NULL;NULL
884;3;3;PIG32554;2028-06-01;NULL;33716;LENGKAP;149;52;NULL;NULL
885;1;1;24211601;2026-12-03;NULL;70869;LENGKAP;149;1273;NULL;NULL
886;10;10;S.3760028;2027-10-30;NULL;13500;LENGKAP;149;1223;NULL;NULL
887;25;25;S3660024;2027-09-01;NULL;17000;LENGKAP;149;1224;NULL;NULL
889;30;30;J10507;2029-10-08;NULL;14400;LENGKAP;149;4;NULL;NULL
891;72;72;O1860036;2029-09-10;NULL;4023;LENGKAP;149;720;NULL;NULL
892;3;3;KCPBCA54194;2027-07-31;NULL;27000;LENGKAP;149;264;NULL;NULL
893;2;2;KTNTPK52714;2030-04-30;NULL;16664;LENGKAP;149;1180;NULL;NULL
894;4;4;D40990;2026-09-02;NULL;71456;LENGKAP;149;337;NULL;NULL
895;3;3;A41058;2026-07-31;NULL;19498;LENGKAP;149;611;NULL;NULL
896;5;5;2507111;2028-07-31;NULL;7400;LENGKAP;149;1037;NULL;NULL
897;10;10;86172028;2027-07-01;NULL;43125;LENGKAP;149;483;NULL;NULL
900;3;3;T 04074 BE;2028-04-01;NULL;21250;LENGKAP;149;1202;NULL;NULL
901;5;5;2508229;2027-08-22;NULL;21500;LENGKAP;149;544;NULL;NULL
902;40;40;UF00J;2027-10-30;NULL;12000;LENGKAP;149;234;NULL;NULL
905;12;12;2507002;2028-07-31;NULL;7400;LENGKAP;150;963;NULL;NULL
907;1;1;A0411DC;2028-04-30;NULL;60000;LENGKAP;150;788;NULL;NULL
909;2;2;S23250115;2027-08-01;NULL;5862;LENGKAP;150;164;NULL;NULL
910;10;10;S23250116;2027-08-01;NULL;5862;LENGKAP;150;164;NULL;NULL
911;2;2;12210505;2028-10-31;NULL;50000;LENGKAP;150;566;NULL;NULL
912;20;20;25EA011;2029-05-30;NULL;62400;LENGKAP;151;95;NULL;NULL
913;10;10;25HA043;2029-08-31;NULL;62400;LENGKAP;151;95;NULL;NULL
914;3;3;CX5A042;2027-04-30;NULL;278200;LENGKAP;151;106;NULL;NULL
915;5;5;A06HA081;2028-04-30;NULL;115000;LENGKAP;151;355;NULL;NULL
916;10;10;15411404;2026-12-31;NULL;7409;LENGKAP;151;591;NULL;NULL
917;4;4;25EA038;2029-05-31;NULL;139200;LENGKAP;151;619;NULL;NULL
918;3000;3000;F252I26;2027-10-17;NULL;8804;LENGKAP;152;153;NULL;NULL
